DOC ID,Relation ID,Relation Type,Relation Name,Term 1,Term 2,abstract
12566304,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T15,sulindac sulfide is NOT AGONIST-ACTIVATOR of ERK1/2
12566304,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T15,sulindac sulfide is NOT AGONIST-INHIBITOR of ERK1/2
12566304,CPR:9,N ,NOT ANTAGONIST,Arg1:T2,Arg2:T15,sulindac sulfide is NOT ANTAGONIST of ERK1/2
12566304,CPR:4,Y ,DOWNREGULATOR,Arg1:T8,Arg2:T24,Sulindac is DOWNREGULATOR of ERK1/2
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T8,Arg2:T24,Sulindac is NOT UPREGULATOR of ERK1/2
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T8,Arg2:T24,Sulindac is NOT ACTIVATOR of ERK1/2
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T8,Arg2:T24,Sulindac is NOT INDIRECT-UPREGULATOR of ERK1/2
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T8,Arg2:T24,Sulindac is NOT AGONIST of ERK1/2
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T8,Arg2:T24,Sulindac is NOT AGONIST-ACTIVATOR of ERK1/2
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T8,Arg2:T24,Sulindac is NOT AGONIST-INHIBITOR of ERK1/2
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T8,Arg2:T24,Sulindac is NOT ANTAGONIST of ERK1/2
12566304,CPR:4,Y ,INDIRECT-DOWNREGULATOR,Arg1:T2,Arg2:T14,sulindac sulfide is INDIRECT-DOWNREGULATOR of Bad
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T2,Arg2:T14,sulindac sulfide is NOT UPREGULATOR of Bad
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T2,Arg2:T14,sulindac sulfide is NOT ACTIVATOR of Bad
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T14,sulindac sulfide is NOT INDIRECT-UPREGULATOR of Bad
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T2,Arg2:T14,sulindac sulfide is NOT AGONIST of Bad
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T14,sulindac sulfide is NOT AGONIST-ACTIVATOR of Bad
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T14,sulindac sulfide is NOT AGONIST-INHIBITOR of Bad
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T2,Arg2:T14,sulindac sulfide is NOT ANTAGONIST of Bad
12566304,CPR:4,Y ,INDIRECT-DOWNREGULATOR,Arg1:T3,Arg2:T16,sulindac is INDIRECT-DOWNREGULATOR of ERK1/2
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T3,Arg2:T16,sulindac is NOT UPREGULATOR of ERK1/2
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T3,Arg2:T16,sulindac is NOT ACTIVATOR of ERK1/2
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T3,Arg2:T16,sulindac is NOT INDIRECT-UPREGULATOR of ERK1/2
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T3,Arg2:T16,sulindac is NOT AGONIST of ERK1/2
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T3,Arg2:T16,sulindac is NOT AGONIST-ACTIVATOR of ERK1/2
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T3,Arg2:T16,sulindac is NOT AGONIST-INHIBITOR of ERK1/2
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T3,Arg2:T16,sulindac is NOT ANTAGONIST of ERK1/2
12566304,CPR:4,Y ,INHIBITOR,Arg1:T1,Arg2:T10,U0126 is INHIBITOR of MAP kinase kinase (MKK)1/2
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T1,Arg2:T10,U0126 is NOT UPREGULATOR of MAP kinase kinase (MKK)1/2
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T1,Arg2:T10,U0126 is NOT ACTIVATOR of MAP kinase kinase (MKK)1/2
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T1,Arg2:T10,U0126 is NOT INDIRECT-UPREGULATOR of MAP kinase kinase (MKK)1/2
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T1,Arg2:T10,U0126 is NOT AGONIST of MAP kinase kinase (MKK)1/2
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T1,Arg2:T10,U0126 is NOT AGONIST-ACTIVATOR of MAP kinase kinase (MKK)1/2
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T1,Arg2:T10,U0126 is NOT AGONIST-INHIBITOR of MAP kinase kinase (MKK)1/2
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T1,Arg2:T10,U0126 is NOT ANTAGONIST of MAP kinase kinase (MKK)1/2
12566304,CPR:4,Y ,INHIBITOR,Arg1:T1,Arg2:T29,U0126 is INHIBITOR of EGF
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T1,Arg2:T29,U0126 is NOT UPREGULATOR of EGF
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T1,Arg2:T29,U0126 is NOT ACTIVATOR of EGF
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T1,Arg2:T29,U0126 is NOT INDIRECT-UPREGULATOR of EGF
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T1,Arg2:T29,U0126 is NOT AGONIST of EGF
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T1,Arg2:T29,U0126 is NOT AGONIST-ACTIVATOR of EGF
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T1,Arg2:T29,U0126 is NOT AGONIST-INHIBITOR of EGF
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T1,Arg2:T29,U0126 is NOT ANTAGONIST of EGF
12566304,CPR:4,Y ,INHIBITOR,Arg1:T1,Arg2:T30,U0126 is INHIBITOR of ERK
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T1,Arg2:T30,U0126 is NOT UPREGULATOR of ERK
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T1,Arg2:T30,U0126 is NOT ACTIVATOR of ERK
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T1,Arg2:T30,U0126 is NOT INDIRECT-UPREGULATOR of ERK
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T1,Arg2:T30,U0126 is NOT AGONIST of ERK
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T1,Arg2:T30,U0126 is NOT AGONIST-ACTIVATOR of ERK
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T1,Arg2:T30,U0126 is NOT AGONIST-INHIBITOR of ERK
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T1,Arg2:T30,U0126 is NOT ANTAGONIST of ERK
12566304,CPR:4,Y ,INHIBITOR,Arg1:T1,Arg2:T31,U0126 is INHIBITOR of Bad
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T1,Arg2:T31,U0126 is NOT UPREGULATOR of Bad
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T1,Arg2:T31,U0126 is NOT ACTIVATOR of Bad
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T1,Arg2:T31,U0126 is NOT INDIRECT-UPREGULATOR of Bad
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T1,Arg2:T31,U0126 is NOT AGONIST of Bad
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T1,Arg2:T31,U0126 is NOT AGONIST-ACTIVATOR of Bad
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T1,Arg2:T31,U0126 is NOT AGONIST-INHIBITOR of Bad
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T1,Arg2:T31,U0126 is NOT ANTAGONIST of Bad
12566304,CPR:4,Y ,INHIBITOR,Arg1:T2,Arg2:T11,sulindac sulfide is INHIBITOR of EGF
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T2,Arg2:T11,sulindac sulfide is NOT UPREGULATOR of EGF
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T2,Arg2:T11,sulindac sulfide is NOT ACTIVATOR of EGF
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T11,sulindac sulfide is NOT INDIRECT-UPREGULATOR of EGF
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T2,Arg2:T11,sulindac sulfide is NOT AGONIST of EGF
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T11,sulindac sulfide is NOT AGONIST-ACTIVATOR of EGF
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T11,sulindac sulfide is NOT AGONIST-INHIBITOR of EGF
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T2,Arg2:T11,sulindac sulfide is NOT ANTAGONIST of EGF
12566304,CPR:4,Y ,INHIBITOR,Arg1:T2,Arg2:T13,sulindac sulfide is INHIBITOR of Bad
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T2,Arg2:T13,sulindac sulfide is NOT UPREGULATOR of Bad
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T2,Arg2:T13,sulindac sulfide is NOT ACTIVATOR of Bad
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T13,sulindac sulfide is NOT INDIRECT-UPREGULATOR of Bad
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T2,Arg2:T13,sulindac sulfide is NOT AGONIST of Bad
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T13,sulindac sulfide is NOT AGONIST-ACTIVATOR of Bad
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T13,sulindac sulfide is NOT AGONIST-INHIBITOR of Bad
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T2,Arg2:T13,sulindac sulfide is NOT ANTAGONIST of Bad
12566304,CPR:4,Y ,INHIBITOR,Arg1:T3,Arg2:T17,sulindac is INHIBITOR of EGF receptor
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T3,Arg2:T17,sulindac is NOT UPREGULATOR of EGF receptor
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T3,Arg2:T17,sulindac is NOT ACTIVATOR of EGF receptor
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T3,Arg2:T17,sulindac is NOT INDIRECT-UPREGULATOR of EGF receptor
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T3,Arg2:T17,sulindac is NOT AGONIST of EGF receptor
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T3,Arg2:T17,sulindac is NOT AGONIST-ACTIVATOR of EGF receptor
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T3,Arg2:T17,sulindac is NOT AGONIST-INHIBITOR of EGF receptor
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T3,Arg2:T17,sulindac is NOT ANTAGONIST of EGF receptor
12566304,CPR:4,Y ,INHIBITOR,Arg1:T5,Arg2:T18,Sulindac is INHIBITOR of cyclooxygenase (COX)-2
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T5,Arg2:T18,Sulindac is NOT UPREGULATOR of cyclooxygenase (COX)-2
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T5,Arg2:T18,Sulindac is NOT ACTIVATOR of cyclooxygenase (COX)-2
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T5,Arg2:T18,Sulindac is NOT INDIRECT-UPREGULATOR of cyclooxygenase (COX)-2
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T5,Arg2:T18,Sulindac is NOT AGONIST of cyclooxygenase (COX)-2
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T5,Arg2:T18,Sulindac is NOT AGONIST-ACTIVATOR of cyclooxygenase (COX)-2
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T5,Arg2:T18,Sulindac is NOT AGONIST-INHIBITOR of cyclooxygenase (COX)-2
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T5,Arg2:T18,Sulindac is NOT ANTAGONIST of cyclooxygenase (COX)-2
12566304,CPR:4,Y ,INHIBITOR,Arg1:T9,Arg2:T32,Sulindac sulfide is INHIBITOR of Bad
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T9,Arg2:T32,Sulindac sulfide is NOT UPREGULATOR of Bad
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T9,Arg2:T32,Sulindac sulfide is NOT ACTIVATOR of Bad
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T9,Arg2:T32,Sulindac sulfide is NOT INDIRECT-UPREGULATOR of Bad
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T9,Arg2:T32,Sulindac sulfide is NOT AGONIST of Bad
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T9,Arg2:T32,Sulindac sulfide is NOT AGONIST-ACTIVATOR of Bad
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T9,Arg2:T32,Sulindac sulfide is NOT AGONIST-INHIBITOR of Bad
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T9,Arg2:T32,Sulindac sulfide is NOT ANTAGONIST of Bad
12566304,CPR:4,Y ,INHIBITOR,Arg1:T9,Arg2:T33,Sulindac sulfide is INHIBITOR of epidermal growth factor
12566304,CPR:10,Y ,NOT UPREGULATOR,Arg1:T9,Arg2:T33,Sulindac sulfide is NOT UPREGULATOR of epidermal growth factor
12566304,CPR:10,Y ,NOT ACTIVATOR,Arg1:T9,Arg2:T33,Sulindac sulfide is NOT ACTIVATOR of epidermal growth factor
12566304,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T9,Arg2:T33,Sulindac sulfide is NOT INDIRECT-UPREGULATOR of epidermal growth factor
12566304,CPR:8,Y ,NOT AGONIST,Arg1:T9,Arg2:T33,Sulindac sulfide is NOT AGONIST of epidermal growth factor
12566304,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T9,Arg2:T33,Sulindac sulfide is NOT AGONIST-ACTIVATOR of epidermal growth factor
12566304,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T9,Arg2:T33,Sulindac sulfide is NOT AGONIST-INHIBITOR of epidermal growth factor
12566304,CPR:9,Y ,NOT ANTAGONIST,Arg1:T9,Arg2:T33,Sulindac sulfide is NOT ANTAGONIST of epidermal growth factor
12582227,CPR:3,Y ,UPREGULATOR,Arg1:T3,Arg2:T26,DRF 2655 is UPREGULATOR of carnitine palmitoyltransferase
12582227,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T3,Arg2:T26,DRF 2655 is NOT DOWNREGULATOR of carnitine palmitoyltransferase
12582227,CPR:7,Y ,NOT INHIBITOR,Arg1:T3,Arg2:T26,DRF 2655 is NOT INHIBITOR of carnitine palmitoyltransferase
12582227,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T3,Arg2:T26,DRF 2655 is NOT INDIRECT-DOWNREGULATOR of carnitine palmitoyltransferase
12582227,CPR:8,Y ,NOT AGONIST,Arg1:T3,Arg2:T26,DRF 2655 is NOT AGONIST of carnitine palmitoyltransferase
12582227,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T3,Arg2:T26,DRF 2655 is NOT AGONIST-ACTIVATOR of carnitine palmitoyltransferase
12582227,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T3,Arg2:T26,DRF 2655 is NOT AGONIST-INHIBITOR of carnitine palmitoyltransferase
12582227,CPR:9,Y ,NOT ANTAGONIST,Arg1:T3,Arg2:T26,DRF 2655 is NOT ANTAGONIST of carnitine palmitoyltransferase
12582227,CPR:3,Y ,UPREGULATOR,Arg1:T3,Arg2:T27,DRF 2655 is UPREGULATOR of carnitine acetyltransferase
12582227,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T3,Arg2:T27,DRF 2655 is NOT DOWNREGULATOR of carnitine acetyltransferase
12582227,CPR:7,Y ,NOT INHIBITOR,Arg1:T3,Arg2:T27,DRF 2655 is NOT INHIBITOR of carnitine acetyltransferase
12582227,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T3,Arg2:T27,DRF 2655 is NOT INDIRECT-DOWNREGULATOR of carnitine acetyltransferase
12582227,CPR:8,Y ,NOT AGONIST,Arg1:T3,Arg2:T27,DRF 2655 is NOT AGONIST of carnitine acetyltransferase
12582227,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T3,Arg2:T27,DRF 2655 is NOT AGONIST-ACTIVATOR of carnitine acetyltransferase
12582227,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T3,Arg2:T27,DRF 2655 is NOT AGONIST-INHIBITOR of carnitine acetyltransferase
12582227,CPR:9,Y ,NOT ANTAGONIST,Arg1:T3,Arg2:T27,DRF 2655 is NOT ANTAGONIST of carnitine acetyltransferase
12582227,CPR:4,Y ,INHIBITOR,Arg1:T3,Arg2:T24,DRF 2655 is INHIBITOR of phosphoenolpyruvate carboxykinase
12582227,CPR:10,Y ,NOT UPREGULATOR,Arg1:T3,Arg2:T24,DRF 2655 is NOT UPREGULATOR of phosphoenolpyruvate carboxykinase
12582227,CPR:10,Y ,NOT ACTIVATOR,Arg1:T3,Arg2:T24,DRF 2655 is NOT ACTIVATOR of phosphoenolpyruvate carboxykinase
12582227,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T3,Arg2:T24,DRF 2655 is NOT INDIRECT-UPREGULATOR of phosphoenolpyruvate carboxykinase
12582227,CPR:8,Y ,NOT AGONIST,Arg1:T3,Arg2:T24,DRF 2655 is NOT AGONIST of phosphoenolpyruvate carboxykinase
12582227,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T3,Arg2:T24,DRF 2655 is NOT AGONIST-ACTIVATOR of phosphoenolpyruvate carboxykinase
12582227,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T3,Arg2:T24,DRF 2655 is NOT AGONIST-INHIBITOR of phosphoenolpyruvate carboxykinase
12582227,CPR:9,Y ,NOT ANTAGONIST,Arg1:T3,Arg2:T24,DRF 2655 is NOT ANTAGONIST of phosphoenolpyruvate carboxykinase
12582227,CPR:4,Y ,INHIBITOR,Arg1:T3,Arg2:T25,DRF 2655 is INHIBITOR of glucose 6-phosphatase
12582227,CPR:10,Y ,NOT UPREGULATOR,Arg1:T3,Arg2:T25,DRF 2655 is NOT UPREGULATOR of glucose 6-phosphatase
12582227,CPR:10,Y ,NOT ACTIVATOR,Arg1:T3,Arg2:T25,DRF 2655 is NOT ACTIVATOR of glucose 6-phosphatase
12582227,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T3,Arg2:T25,DRF 2655 is NOT INDIRECT-UPREGULATOR of glucose 6-phosphatase
12582227,CPR:8,Y ,NOT AGONIST,Arg1:T3,Arg2:T25,DRF 2655 is NOT AGONIST of glucose 6-phosphatase
12582227,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T3,Arg2:T25,DRF 2655 is NOT AGONIST-ACTIVATOR of glucose 6-phosphatase
12582227,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T3,Arg2:T25,DRF 2655 is NOT AGONIST-INHIBITOR of glucose 6-phosphatase
12582227,CPR:9,Y ,NOT ANTAGONIST,Arg1:T3,Arg2:T25,DRF 2655 is NOT ANTAGONIST of glucose 6-phosphatase
12582227,CPR:5,Y ,AGONIST-ACTIVATOR,Arg1:T19,Arg2:T32,DRF 2655 is AGONIST-ACTIVATOR of PPARalpha
12582227,CPR:10,Y ,NOT UPREGULATOR,Arg1:T19,Arg2:T32,DRF 2655 is NOT UPREGULATOR of PPARalpha
12582227,CPR:10,Y ,NOT ACTIVATOR,Arg1:T19,Arg2:T32,DRF 2655 is NOT ACTIVATOR of PPARalpha
12582227,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T19,Arg2:T32,DRF 2655 is NOT INDIRECT-UPREGULATOR of PPARalpha
12582227,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T19,Arg2:T32,DRF 2655 is NOT DOWNREGULATOR of PPARalpha
12582227,CPR:7,Y ,NOT INHIBITOR,Arg1:T19,Arg2:T32,DRF 2655 is NOT INHIBITOR of PPARalpha
12582227,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T19,Arg2:T32,DRF 2655 is NOT INDIRECT-DOWNREGULATOR of PPARalpha
12582227,CPR:9,Y ,NOT ANTAGONIST,Arg1:T19,Arg2:T32,DRF 2655 is NOT ANTAGONIST of PPARalpha
12582227,CPR:5,Y ,AGONIST-ACTIVATOR,Arg1:T19,Arg2:T33,DRF 2655 is AGONIST-ACTIVATOR of PPARgamma
12582227,CPR:10,Y ,NOT UPREGULATOR,Arg1:T19,Arg2:T33,DRF 2655 is NOT UPREGULATOR of PPARgamma
12582227,CPR:10,Y ,NOT ACTIVATOR,Arg1:T19,Arg2:T33,DRF 2655 is NOT ACTIVATOR of PPARgamma
12582227,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T19,Arg2:T33,DRF 2655 is NOT INDIRECT-UPREGULATOR of PPARgamma
12582227,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T19,Arg2:T33,DRF 2655 is NOT DOWNREGULATOR of PPARgamma
12582227,CPR:7,Y ,NOT INHIBITOR,Arg1:T19,Arg2:T33,DRF 2655 is NOT INHIBITOR of PPARgamma
12582227,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T19,Arg2:T33,DRF 2655 is NOT INDIRECT-DOWNREGULATOR of PPARgamma
12582227,CPR:9,Y ,NOT ANTAGONIST,Arg1:T19,Arg2:T33,DRF 2655 is NOT ANTAGONIST of PPARgamma
12582227,CPR:5,Y ,AGONIST,Arg1:T11,Arg2:T23,DRF 2655 is AGONIST of PPARgamma
12582227,CPR:10,Y ,NOT UPREGULATOR,Arg1:T11,Arg2:T23,DRF 2655 is NOT UPREGULATOR of PPARgamma
12582227,CPR:10,Y ,NOT ACTIVATOR,Arg1:T11,Arg2:T23,DRF 2655 is NOT ACTIVATOR of PPARgamma
12582227,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T11,Arg2:T23,DRF 2655 is NOT INDIRECT-UPREGULATOR of PPARgamma
12582227,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T11,Arg2:T23,DRF 2655 is NOT DOWNREGULATOR of PPARgamma
12582227,CPR:7,Y ,NOT INHIBITOR,Arg1:T11,Arg2:T23,DRF 2655 is NOT INHIBITOR of PPARgamma
12582227,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T11,Arg2:T23,DRF 2655 is NOT INDIRECT-DOWNREGULATOR of PPARgamma
12582227,CPR:9,Y ,NOT ANTAGONIST,Arg1:T11,Arg2:T23,DRF 2655 is NOT ANTAGONIST of PPARgamma
12582227,CPR:5,Y ,AGONIST,Arg1:T11,Arg2:T31,DRF 2655 is AGONIST of peroxisome proliferator-activated receptor alpha
12582227,CPR:10,Y ,NOT UPREGULATOR,Arg1:T11,Arg2:T31,DRF 2655 is NOT UPREGULATOR of peroxisome proliferator-activated receptor alpha
12582227,CPR:10,Y ,NOT ACTIVATOR,Arg1:T11,Arg2:T31,DRF 2655 is NOT ACTIVATOR of peroxisome proliferator-activated receptor alpha
12582227,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T11,Arg2:T31,DRF 2655 is NOT INDIRECT-UPREGULATOR of peroxisome proliferator-activated receptor alpha
12582227,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T11,Arg2:T31,DRF 2655 is NOT DOWNREGULATOR of peroxisome proliferator-activated receptor alpha
12582227,CPR:7,Y ,NOT INHIBITOR,Arg1:T11,Arg2:T31,DRF 2655 is NOT INHIBITOR of peroxisome proliferator-activated receptor alpha
12582227,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T11,Arg2:T31,DRF 2655 is NOT INDIRECT-DOWNREGULATOR of peroxisome proliferator-activated receptor alpha
12582227,CPR:9,Y ,NOT ANTAGONIST,Arg1:T11,Arg2:T31,DRF 2655 is NOT ANTAGONIST of peroxisome proliferator-activated receptor alpha
12582227,CPR:5,Y ,AGONIST,Arg1:T11,Arg2:T34,DRF 2655 is AGONIST of PPARalpha
12582227,CPR:10,Y ,NOT UPREGULATOR,Arg1:T11,Arg2:T34,DRF 2655 is NOT UPREGULATOR of PPARalpha
12582227,CPR:10,Y ,NOT ACTIVATOR,Arg1:T11,Arg2:T34,DRF 2655 is NOT ACTIVATOR of PPARalpha
12582227,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T11,Arg2:T34,DRF 2655 is NOT INDIRECT-UPREGULATOR of PPARalpha
12582227,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T11,Arg2:T34,DRF 2655 is NOT DOWNREGULATOR of PPARalpha
12582227,CPR:7,Y ,NOT INHIBITOR,Arg1:T11,Arg2:T34,DRF 2655 is NOT INHIBITOR of PPARalpha
12582227,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T11,Arg2:T34,DRF 2655 is NOT INDIRECT-DOWNREGULATOR of PPARalpha
12582227,CPR:9,Y ,NOT ANTAGONIST,Arg1:T11,Arg2:T34,DRF 2655 is NOT ANTAGONIST of PPARalpha
12606421,CPR:4,Y ,INDIRECT-DOWNREGULATOR,Arg1:T6,Arg2:T35,Cetrorelix is INDIRECT-DOWNREGULATOR of GnRH-R
12606421,CPR:10,Y ,NOT UPREGULATOR,Arg1:T6,Arg2:T35,Cetrorelix is NOT UPREGULATOR of GnRH-R
12606421,CPR:10,Y ,NOT ACTIVATOR,Arg1:T6,Arg2:T35,Cetrorelix is NOT ACTIVATOR of GnRH-R
12606421,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T6,Arg2:T35,Cetrorelix is NOT INDIRECT-UPREGULATOR of GnRH-R
12606421,CPR:8,Y ,NOT AGONIST,Arg1:T6,Arg2:T35,Cetrorelix is NOT AGONIST of GnRH-R
12606421,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T6,Arg2:T35,Cetrorelix is NOT AGONIST-ACTIVATOR of GnRH-R
12606421,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T6,Arg2:T35,Cetrorelix is NOT AGONIST-INHIBITOR of GnRH-R
12606421,CPR:9,Y ,NOT ANTAGONIST,Arg1:T6,Arg2:T35,Cetrorelix is NOT ANTAGONIST of GnRH-R
12606421,CPR:4,Y ,INDIRECT-DOWNREGULATOR,Arg1:T8,Arg2:T36,Cetrorelix is INDIRECT-DOWNREGULATOR of gonadotropin beta
12606421,CPR:10,Y ,NOT UPREGULATOR,Arg1:T8,Arg2:T36,Cetrorelix is NOT UPREGULATOR of gonadotropin beta
